@ startup
@ system date     : #08.10.2014
@ system time     : #13:19:47
@------------------------------------
@время; глуб.; натяж.; ДВП; Uтек; клав; F; режим; ход; (ошиб); хеш
@------------------------------------

13:24:07; 0006; +12.3; +1; 227; 00; 1; 1; D; 00A3
13:24:08; 0006; +13.2; +1; 225; 00; 1; 1; D; 6AF8
13:24:09; 0006; +12.1; +1; 225; 00; 1; 1; D; 6A68
13:24:10; 0006; +12.8; +1; 225; 00; 1; 1; D; 308E
13:24:11; 0007; +11.8; +1; 225; 00; 1; 1; D; 921F
13:24:12; 0007; +13.3; +1; 225; 00; 1; 1; D; CC05
13:24:13; 0007; +12.2; +1; 225; 00; 1; 1; D; 7E3E
13:24:14; 0007; +12.6; +1; 225; 00; 1; 1; D; A79A
13:24:15; 0007; +12.2; +1; 231; 00; 1; 1; D; 180D
13:24:16; 0008; +12.5; +1; 233; 00; 1; 1; D; E990
13:24:17; 0008; +11.9; +1; 232; 00; 1; 1; D; 183E
13:24:18; 0008; +11.9; +1; 231; 00; 1; 1; D; 990E
13:24:19; 0008; +11.9; +1; 232; 00; 1; 1; D; A1DF
13:24:20; 0008; +11.8; +1; 233; 00; 1; 1; D; 3941
13:24:21; 0009; +12.1; +1; 232; 00; 1; 1; D; B8EF
13:24:22; 0009; +12.2; +1; 232; 00; 1; 1; D; E9A0
13:24:23; 0009; +12.0; +1; 231; 00; 1; 1; D; 63DA
13:24:24; 0009; +12.1; +1; 225; 00; 1; 1; D; 352C
13:24:25; 0009; +12.4; +1; 225; 00; 1; 1; D; 20BC
13:24:26; 0010; +12.5; +1; 226; 00; 1; 1; D; 3E70
13:24:27; 0010; +12.5; +1; 225; 00; 1; 1; D; 06A1
13:24:28; 0010; +12.4; +1; 225; 00; 1; 1; D; 8F85
13:24:29; 0010; +11.9; +1; 225; 00; 1; 1; D; 17BE
13:24:30; 0011; +12.3; +1; 228; 00; 1; 1; D; F863
13:24:31; 0011; +12.4; +1; 232; 00; 1; 1; D; 688F
13:24:32; 0011; +12.1; +1; 232; 00; 1; 1; D; AE3E
13:24:33; 0011; +12.4; +1; 232; 00; 1; 1; D; BBAE
13:24:34; 0011; +12.4; +1; 232; 00; 1; 1; D; 475F
13:24:35; 0012; +12.3; +1; 232; 00; 1; 1; D; 5464
13:24:36; 0012; +12.9; +1; 232; 00; 1; 1; D; B6D5
13:24:37; 0012; +12.0; +1; 229; 00; 1; 1; D; 6BAC
13:24:38; 0012; +12.2; +1; 224; 00; 1; 1; D; 3CB3
13:24:39; 0012; +12.5; +1; 225; 00; 1; 1; D; 0B49
13:24:40; 0013; +12.4; +1; 225; 00; 1; 1; D; 9F31
13:24:41; 0013; +12.3; +1; 225; 00; 1; 1; D; 380A
13:24:42; 0013; +12.1; +1; 225; 00; 1; 1; D; 9011
13:24:43; 0013; +12.1; +1; 225; 00; 1; 1; D; 5980
13:24:44; 0013; +12.5; +1; 225; 00; 1; 1; D; 8024
13:24:45; 0014; +12.6; +1; 225; 00; 1; 1; D; 8648
13:24:46; 0014; +12.7; +1; 231; 00; 1; 1; D; 36FF
13:24:47; 0014; +12.6; +1; 231; 00; 1; 1; D; 063A
13:24:48; 0014; +12.6; +1; 231; 00; 1; 1; D; 764A
13:24:49; 0014; +12.4; +1; 231; 00; 1; 1; D; 0D70
13:24:50; 0015; +12.1; +1; 232; 00; 1; 1; D; 6528
13:24:51; 0015; +12.8; +1; 231; 00; 1; 1; D; EE07
13:24:52; 0015; +12.7; +1; 232; 00; 1; 1; D; 21F7
13:24:53; 0015; +12.7; +1; 231; 00; 1; 1; D; 1926
13:24:54; 0015; +12.7; +1; 225; 00; 1; 1; D; B684
13:24:55; 0016; +12.6; +1; 225; 00; 1; 1; D; 3241
13:24:56; 0016; +12.3; +1; 225; 00; 1; 1; D; F4F0
13:24:57; 0016; +12.5; +1; 225; 00; 1; 1; D; AA9F
13:24:58; 0016; +12.4; +1; 225; 00; 1; 1; D; 23BB
13:24:59; 0016; +12.7; +1; 225; 00; 1; 1; D; A1D5
13:25:00; 0017; +12.4; +1; 225; 00; 1; 1; D; 2212
13:25:01; 0017; +12.5; +1; 225; 00; 1; 1; D; 12D7
13:25:02; 0017; +12.6; +1; 228; 00; 1; 1; D; D65C
13:25:03; 0017; +12.5; +1; 231; 00; 1; 1; D; 92A5
13:25:04; 0017; +13.1; +1; 231; 00; 1; 1; D; C9FF
13:25:05; 0018; +13.2; +1; 231; 00; 1; 1; D; AF97
13:25:06; 0018; +12.9; +1; 231; 00; 1; 1; D; 368C
13:25:07; 0018; +12.7; +1; 231; 00; 1; 1; D; 2249
13:25:08; 0018; +12.6; +1; 231; 00; 1; 1; D; AB6D
13:25:09; 0019; +12.6; +1; 231; 00; 1; 1; D; CEFD
13:25:10; 0019; +12.5; +1; 225; 00; 1; 1; D; 3F49
13:25:11; 0019; +12.6; +1; 225; 00; 1; 1; D; BD27
13:25:12; 0019; +12.6; +1; 225; 00; 1; 1; D; A797
13:25:13; 0019; +12.7; +1; 225; 00; 1; 1; D; 9752
13:25:14; 0020; +12.6; +1; 225; 00; 1; 1; D; 5E46
13:25:15; 0020; +12.5; +1; 224; 00; 1; 1; D; 4CE9
13:25:16; 0020; +12.3; +1; 225; 00; 1; 1; D; 5166
13:25:17; 0020; +12.5; +1; 226; 00; 1; 1; D; FE49
13:25:18; 0020; +12.7; +1; 232; 00; 1; 1; D; 6FC1
13:25:19; 0021; +12.7; +1; 231; 00; 1; 1; D; FB11
13:25:20; 0021; +12.8; +1; 232; 00; 1; 1; D; DF5A
13:25:21; 0021; +12.8; +1; 232; 00; 1; 1; D; 16CB
13:25:22; 0021; +12.7; +1; 232; 00; 1; 1; D; 287B
13:25:23; 0021; +13.1; +1; 231; 00; 1; 1; D; 05AA
13:25:24; 0022; +12.9; +1; 231; 00; 1; 1; D; 850F
13:25:25; 0022; +12.6; +1; 231; 00; 1; 1; D; 689E
13:25:26; 0022; +12.3; +1; 225; 00; 1; 1; D; FD7C
13:25:27; 0022; +12.4; +1; 225; 00; 1; 1; D; 5A47
13:25:28; 0022; +12.2; +1; 225; 00; 1; 1; D; BDC9
13:25:29; 0023; +12.4; +1; 224; 00; 1; 1; D; DF66
13:25:30; 0023; +12.5; +1; 224; 00; 1; 1; D; CF2A
13:25:31; 0023; +12.7; +1; 224; 00; 1; 1; D; B410
13:25:32; 0023; +12.4; +1; 225; 00; 1; 1; D; 759E
13:25:33; 0023; +12.9; +1; 228; 00; 1; 1; D; BF60
13:25:34; 0024; +12.8; +1; 231; 00; 1; 1; D; F850
13:25:35; 0024; +12.8; +1; 232; 00; 1; 1; D; C081
13:25:36; 0024; +13.0; +1; 231; 00; 1; 1; D; E325
13:25:37; 0024; +13.0; +1; 231; 00; 1; 1; D; 2AB4
13:25:38; 0024; +13.2; +1; 231; 00; 1; 1; D; E86F
13:25:39; 0025; +13.1; +1; 231; 00; 1; 1; D; C600
13:25:40; 0025; +12.8; +1; 226; 00; 1; 1; D; 943E
13:25:41; 0025; +13.2; +1; 225; 00; 1; 1; D; D610
13:25:42; 0025; +13.0; +1; 225; 00; 1; 1; D; 7E0B
13:25:43; 0025; +12.9; +1; 224; 00; 1; 1; D; 165B
13:25:44; 0026; +13.1; +1; 225; 00; 1; 1; D; 063F
13:25:45; 0026; +12.9; +1; 225; 00; 1; 1; D; 07FA
13:25:46; 0026; +12.8; +1; 225; 00; 1; 1; D; E41E
13:25:47; 0026; +12.5; +1; 224; 00; 1; 1; D; 2BE5
13:25:48; 0026; +12.6; +1; 225; 00; 1; 1; D; 80AB
13:25:49; 0027; +12.6; +1; 227; 00; 1; 1; D; 84BA
13:25:50; 0027; +12.6; +1; 231; 00; 1; 1; D; 5F70
13:25:51; 0027; +12.6; +1; 231; 00; 1; 1; D; 96E1
13:25:52; 0027; +12.7; +1; 231; 00; 1; 1; D; 7505
13:25:53; 0028; +12.5; +1; 232; 00; 1; 1; D; 1B79
13:25:54; 0028; +12.1; +1; 232; 00; 1; 1; D; C2DD
13:25:55; 0028; +12.3; +1; 231; 00; 1; 1; D; 48A7
13:25:56; 0028; +12.0; +1; 231; 00; 1; 1; D; 19E8
13:25:57; 0028; +11.9; +1; 227; 00; 1; 1; D; 9654
13:25:58; 0029; +12.0; +1; 225; 00; 1; 1; D; 5F5B
13:25:59; 0029; +11.6; +1; 225; 00; 1; 1; D; C635
13:26:00; 0029; +11.8; +1; 225; 00; 1; 1; D; 4555
13:26:01; 0029; +12.4; +1; 225; 00; 1; 1; D; 243A
13:26:02; 0029; +12.3; +1; 225; 00; 1; 1; D; 5020
13:26:03; 0030; +12.0; +1; 225; 00; 1; 1; D; DE26
13:26:04; 0030; +12.4; +1; 225; 00; 1; 1; D; 0782
13:26:05; 0030; +12.2; +1; 232; 00; 1; 1; D; FBFE
13:26:06; 0030; +12.3; +1; 231; 00; 1; 1; D; E95A
13:26:07; 0030; +12.0; +1; 231; 00; 1; 1; D; 6B34
13:26:08; 0031; +12.0; +1; 231; 00; 1; 1; D; B745
13:26:09; 0031; +12.1; +1; 231; 00; 1; 1; D; 8780
13:26:10; 0031; +12.1; +1; 231; 00; 1; 1; D; 6E98
13:26:11; 0031; +12.1; +1; 231; 00; 1; 1; D; A709
13:26:12; 0031; +12.3; +1; 231; 00; 1; 1; D; 0F12
13:26:13; 0032; +12.6; +1; 229; 00; 1; 1; D; F8D4
13:26:14; 0032; +12.3; +1; 225; 00; 1; 1; D; DD21
13:26:15; 0032; +11.9; +1; 225; 00; 1; 1; D; 2BB0
13:26:16; 0032; +12.2; +1; 225; 00; 1; 1; D; F754
13:26:17; 0032; +12.1; +1; 224; 00; 1; 1; D; E5FB
13:26:18; 0033; +12.1; +1; 224; 00; 1; 1; D; 398A
13:26:19; 0033; +12.7; +1; 225; 00; 1; 1; D; F724
13:26:20; 0033; +13.4; +1; 225; 00; 1; 1; D; CF2E
13:26:21; 0033; +13.0; +1; 231; 00; 1; 1; D; 70B9
13:26:22; 0033; +12.6; +1; 232; 00; 1; 1; D; 8E49
13:26:23; 0034; +12.5; +1; 231; 00; 1; 1; D; 7965
13:26:24; 0034; +12.2; +1; 231; 00; 1; 1; D; EB3E
13:26:25; 0034; +12.7; +1; 231; 00; 1; 1; D; FEAE
13:26:26; 0034; +12.7; +1; 231; 00; 1; 1; D; E41E
13:26:27; 0034; +12.5; +1; 232; 00; 1; 1; D; 6E64
13:26:28; 0035; +12.1; +1; 226; 00; 1; 1; D; C413
13:26:29; 0035; +12.0; +1; 225; 00; 1; 1; D; 0596
13:26:30; 0035; +12.6; +1; 224; 00; 1; 1; D; EBB1
13:26:31; 0035; +12.7; +1; 224; 00; 1; 1; D; DB74
13:26:32; 0035; +12.6; +1; 225; 00; 1; 1; D; A851
13:26:33; 0036; +11.9; +1; 225; 00; 1; 1; D; 36C1
13:26:34; 0036; +12.1; +1; 224; 00; 1; 1; D; D75A
13:26:35; 0036; +11.6; +1; 224; 00; 1; 1; D; B760
13:26:36; 0036; +11.6; +1; 231; 00; 1; 1; D; 6E42
13:26:37; 0037; +11.7; +1; 231; 00; 1; 1; D; F286
13:26:38; 0037; +11.9; +1; 231; 00; 1; 1; D; 5FA2
13:26:39; 0037; +12.1; +1; 231; 00; 1; 1; D; 1B98
13:26:40; 0037; +11.8; +1; 231; 00; 1; 1; D; AE4A
13:26:41; 0037; +11.8; +1; 231; 00; 1; 1; D; 67DB
13:26:42; 0038; +11.5; +1; 231; 00; 1; 1; D; 0FC6
13:26:43; 0038; +11.3; +1; 231; 00; 1; 1; D; 51A9
13:26:44; 0038; +11.4; +1; 224; 00; 1; 1; D; 0060
13:26:45; 0038; +11.1; +1; 224; 00; 1; 1; D; 15F0
13:26:46; 0038; +10.9; +1; 225; 00; 1; 1; D; 57D5
13:26:47; 0039; +11.3; +1; 224; 00; 1; 1; D; D87B
13:26:48; 0039; +11.3; +1; 225; 00; 1; 1; D; 38CA
13:26:49; 0039; +11.2; +1; 225; 00; 1; 1; D; 080F
13:26:50; 0039; +10.6; +1; 225; 00; 1; 1; D; 46BC
13:26:51; 0039; +10.5; +1; 224; 00; 1; 1; D; 5413
13:26:52; 0040; +10.3; +1; 231; 00; 1; 1; D; 17CF
13:26:53; 0040; +10.6; +1; 231; 00; 1; 1; D; 025F
13:26:54; 0040; +11.1; +1; 231; 00; 1; 1; D; 12FA
13:26:55; 0040; +11.3; +1; 231; 00; 1; 1; D; 69C0
13:26:56; 0040; +11.5; +1; 232; 00; 1; 1; D; 15CE
